Date,Time,Response,Review
25-04-2025,11:25:10,No,"Good music, amazing place and nice ambience. And you are lucky enough if Partho is attending you. Try out the brew and the staff is quite welcoming have fun."
26-04-2025,12:25:10,Yes,Great service by Parthou and great recommendations on the food and drinks. Highly recommended to enjoy your Friday evenings. Service was top notch n drinks were great.
27-04-2025,13:25:10,No,"If you ever want to enjoy amazing food and desserts and drinks then please, I request you, please visit this place. Great ambiance and music. We had ordered Mexican Pizza, Chicken platter, seafood platter, Chicken Penne pasta. In desserts, Cheesecake and Brownie and Ice cream was the best. 😍"
28-04-2025,14:25:10,Yes,"Good and fast service. Yummy food. Steak is worth it! Great service by Kamal. Apple cider beer was fabulous.
Overall a great experience. Worth visiting again"
29-04-2025,15:25:10,No,"An awesome place. A usual hangout if you like fresh brewed beer and some great music and lovely ambience. The best part is the really friendly and efficient staff with Keshav leading the pack. Don’t miss out on Burmese parcels, 3 cheese mushrooms and non veg kuttu parotta while you are here."
30-04-2025,16:25:10,Yes,"Awesome place to hangout. Food is great. Had lovely time with friends. One of their staff Sarbeswar was very good. We had pizza, nonveg platter and chicken wings."
01-05-2025,17:25:10,No,Ever felt like you want to sit and just relax.. no thoughts moving past you except the cool breeze... And some light music and some good lights? This is the right the place.. if not so right then just THE place... Thanks to the ambience and good music and of course the food.. and thanks to Keshav for his amazing service and a complimentary gift gesture! Which none the less make you feel the part of the place! Cheers!
02-05-2025,18:25:10,Yes,"Nice place. Went out here twice with my friends. Great beer menu. Awesome food options as well. They have a quite a different variety of food available from snacks to main course, from desi to continental, from Street snacks to authentic cuisine. Live music is good as well. I like the ambience which is dark with soft lights. Enjoyed my time here. Would love to visit again. Over the moon
Over the moon
Over the moon 🌒 🥰🤘"
03-05-2025,19:25:10,No,"When it comes to experience, this is one of the places I ll remember for long...Went on a Saturday night and was welcomed with sweet Latin music with people dancing in some Latin form... Could be salsa or any other form considering they have so many...definitely they were not the guests, looking at their proficiency... Very good food... Not so great beer from their in house brews... You will be shocked to see some healthy variants... Worthy try though... Overall a must go place for the experience."
04-05-2025,20:25:10,Yes,"I must say the higly overrated place....There is very bad service from the team .No one os really help to underatand the manu ..I really struglled to.understand for Veg and NonVeh items. Similary for mocktails there is no.proper details.

Not worth for money. 1star from my side"
05-05-2025,21:25:10,No,"If trying brewed beer is what you love to do ... This place is a must visit . It's has a very rustic and welcoming ambience. One of their best beer would be the OTM Lager. For starters we had crispy lotus stem with water chestnuts and trust me when I say it's one of the best vegetarian starters I had in a while . The lotus stem is crispy and water chestnuts leave a refreshing feel on your palate. The sauce is sticky , sweet and sour and is surely a celebration of flavors. I would strongly recommend this dish as a must try. Also had the crispy shitake mushrooms they has a tangy flavor and a crispy texture. The chicken Tikka was one of the best tikkas I had. The meat was tender and perfectly Cooked.The mint chutney was a perfect match to go with.
If you want to drop in to grab a quick bite and some drinks after a hectic day at work ... This would be the perfect place."
06-05-2025,22:25:10,Yes,"it's been always great to be at OTM, Kaishav has been a delight every time. great host, highly recommended for food and drinks. very responsive team and try to do whatever they can to make customer feel happy"
07-05-2025,23:25:10,No,Best service ever! Sarveshvar rao did the best service ever i am so happy with his service and hospitality. Please recognise his efforts and wish him the best in the world
08-05-2025,00:25:10,Yes,Excellent place for hangout with friends. Nice Ambience. Sarveshwar...thanks for your service. Overall good experience. Keep music loud guys..:)
09-05-2025,01:25:10,No,"This is good place to hangout, Hospitality of this restaurant is very good. Went to this place with bunch of friends had a great time and good 🍻"
10-05-2025,02:25:10,Yes,"With great music and ambience the excitement for the final IPL match was enhanced.
The food is great along with the exotic drinks.
Must try is the cock in the basket which is fried chicken breast."
11-05-2025,03:25:10,No,"This place was on my Hyderabad bucket list for a long time. The ambience was awesome to top that it was IPL 2019 final. The live dj was great. Coming to the food we ordered a pitcher of Belgian brewed 🍺 (warning it's a jug rather than a pitcher) but that's the best beer I ever had. The beer was accompanied by chicken 65 and pepperoni and lamb pizza. Both of them were outstanding.
The worst part was the service the place is short on staff. One waiter was waiting 7 tables and he constantly kept on ignoring us as we were the last table."
12-05-2025,04:25:10,Yes,"Over the moon... Name is not matching with ambience. There is no roof top seating for this brewery. Outside seating was just average, atleast the same ambience can be in the second are third floor. Service was very quick and fast. Because there is no other brewery in surroundings we can visit to this place."
13-05-2025,05:25:10,No,"Very slow service, food was very cold and tasteless. Tables were not cleaned properly.
Not worth going again. Although ice tea was decent enough."
14-05-2025,06:25:10,Yes,"Great ambience. The food tasted good as well. Removing one star because of lack of vegetarian options; if they add more options before my next visit, I'll gladly revisit my rating."
15-05-2025,07:25:10,No,"Deepak sir - the gem of all person ,hes the best anyone can even ask for any pub all over hyderabad ,come have some good times with this person service over the moon for sure"
16-05-2025,08:25:10,Yes,Extremely delighted by the service by Mr. Kundan. Indubitably one of the best brewed beers in Hyderabad. Great service levels and ambience offered by this place.
17-05-2025,09:25:10,No,"I have always loved this place but my recent experience was horrible. Even after booking the table well before time , they gave me a table on 1 st floor with all stags around me . The worst part was that it was a friday where they say they allow stag entries. The service was equally poor."
18-05-2025,10:25:10,Yes,"Nice place to go to catch up with friends over a couple of drinks. Live music nights are really soothing and the ambiance is great. Service can improve. In house brew collection is good but can add more variety to it, since customers look for ranges. Thanks!"
19-05-2025,11:25:10,No,"I was really excited about this place as I have heard great reviews about the food .So i went there with a friend to try out .
Ambience: Its beautiful and so lovely and happening .
Food : We ordered irani chicken tikka and a mexican pizza .The chicken tikka was a lil undercooked and also it was bland .
Dint like at all . The pizza was good and loaded with cheese and veggies.
Service : Its bad - really bad .. Might be the only reason i would not want to go again .
There are some great reviews about this place - but my experience was not nice at all. So dissapointed
+1 is for the ambience"
